TransactionID,AccountID,Type,Category,Subcategory,Amount,Date,Status,InvoiceNumber,RecipientID
T5708,1,Expense,Taxes,Taxes,2130.085,26/12/2023,Completed,NULL,NULL
T6758,1,Income,Salary,Salary,4910.95,01/05/2023,Completed,NULL,NULL
T5829,1,Expense,Sending Money to Family,Sending Money to Family,2499.84,02/06/2024,Pending,NULL,R0010
T1511,2,Income,Bonus,Bonus,3922.74,02/12/2023,Cancelled,NULL,NULL
T9699,2,Income,Shopify Store,Shopify Store,4379.88,27/01/2023,Completed,NULL,NULL
T9919,2,Expense,Beauty,Beauty,1845.485,01/02/2023,Cancelled,INV-5608,NULL
T5968,1,Income,Freelance,Freelance,367.68,27/03/2023,Pending,NULL,NULL
T5267,2,Income,Freelance,Freelance,198.71,26/08/2023,Cancelled,NULL,NULL
T6145,1,Income,Bonus,Bonus,640.05,17/10/2023,Cancelled,NULL,NULL
T5245,1,Income,Salary,Salary,3787.3,04/01/2023,Cancelled,NULL,NULL
T8621,1,Income,Property Rental,Property Rental,3442.02,22/07/2023,Cancelled,NULL,NULL
T6100,2,Income,Salary,Salary,961.97,26/11/2023,Completed,NULL,NULL
T2434,2,Expense,Groceries,Groceries,871.205,22/03/2023,Cancelled,INV-1465,NULL
T4236,1,Expense,Sending Money to Family,Sending Money to Family,2113.24,18/11/2023,Cancelled,NULL,R0008
T3822,2,Income,Freelance,Freelance,3975.78,10/08/2024,Completed,NULL,NULL
T1408,2,Income,Bonus,Bonus,2518.3,11/09/2023,Completed,NULL,NULL
T8993,2,Income,Freelance,Freelance,666.78,23/08/2024,Pending,NULL,NULL
T4148,1,Expense,Groceries,Groceries,2268.77,03/02/2024,Cancelled,NULL,NULL
T5874,1,Income,Shopify Store,Shopify Store,3118.41,26/07/2023,Pending,NULL,NULL
T8952,2,Expense,Groceries,Groceries,1600.805,21/12/2023,Completed,INV-9650,NULL
T8214,1,Income,Shopify Store,Shopify Store,1752.43,10/08/2024,Pending,NULL,NULL
T5490,2,Income,Bonus,Bonus,1521.17,15/07/2024,Pending,NULL,NULL
T9882,2,Income,Shopify Store,Shopify Store,2216.9,16/02/2024,Pending,NULL,NULL
T3043,1,Income,Property Rental,Property Rental,1538.08,23/04/2024,Cancelled,NULL,NULL
T3158,1,Expense,Transport,Transport,1231.775,18/01/2024,Completed,NULL,NULL
T8263,1,Expense,Food,Food,754.565,22/05/2024,Pending,INV-3283,NULL
T7385,1,Income,Freelance,Freelance,2266.27,06/05/2023,Pending,NULL,NULL
T9728,1,Expense,Transport,Transport,1385.085,15/09/2023,Cancelled,NULL,NULL
T2058,1,Income,Freelance,Freelance,1391.46,14/08/2024,Cancelled,NULL,NULL
T1436,1,Expense,Transport,Transport,1487.565,11/08/2024,Completed,NULL,NULL
T5161,2,Income,Shopify Store,Shopify Store,1190.4,27/06/2024,Cancelled,NULL,NULL
T7253,1,Income,Freelance,Freelance,2698.99,04/12/2023,Completed,NULL,NULL
T4274,2,Expense,Sending Money to Family,Sending Money to Family,1463.74,01/01/2024,Completed,INV-4716,R0002
T4109,1,Income,Property Rental,Property Rental,297.68,08/10/2023,Completed,NULL,NULL
T2537,2,Income,Bonus,Bonus,156.83,12/04/2023,Completed,NULL,NULL
T4932,1,Expense,Groceries,Groceries,1709.785,13/08/2023,Cancelled,INV-6798,NULL
T1937,2,Income,Salary,Salary,3176.08,31/03/2023,Cancelled,NULL,NULL
T9669,1,Expense,Transport,Transport,1825.81,25/07/2024,Completed,NULL,NULL
T8732,2,Income,Salary,Salary,4392.43,06/01/2024,Pending,NULL,NULL
T9931,1,Income,Salary,Salary,4582.57,26/08/2023,Pending,NULL,NULL
T9357,1,Expense,Utilities,Utilities,2487.29,29/01/2024,Completed,INV-6640,NULL
T9235,1,Income,Salary,Salary,2992.14,17/04/2023,Completed,NULL,NULL
T3074,2,Expense,Beauty,Beauty,570.53,19/04/2024,Cancelled,NULL,NULL
T8909,2,Expense,Beauty,Beauty,501.66,12/06/2023,Completed,NULL,NULL
T4443,2,Income,Property Rental,Property Rental,844.79,08/07/2023,Cancelled,NULL,NULL
T9663,2,Expense,Food,Food,2243.49,08/02/2023,Completed,NULL,NULL
T9114,1,Income,Salary,Salary,2714.39,26/07/2023,Cancelled,NULL,NULL
T1741,2,Expense,Transport,Transport,2311.275,15/09/2023,Completed,INV-5853,NULL
T6857,2,Expense,Transport,Transport,1254.375,19/12/2023,Cancelled,NULL,NULL
T8943,2,Income,Bonus,Bonus,3385.63,26/03/2023,Cancelled,NULL,NULL
T8400,2,Income,Shopify Store,Shopify Store,4072.57,12/05/2023,Completed,NULL,NULL
T8836,1,Expense,Transport,Transport,1865.125,26/04/2024,Pending,NULL,NULL
T8172,1,Expense,Taxes,Taxes,172.05,06/07/2023,Completed,INV-1620,NULL
T3564,1,Expense,Food,Food,1094.73,13/04/2024,Pending,INV-3531,NULL
T8656,2,Income,Salary,Salary,1653.31,20/04/2023,Pending,NULL,NULL
T5986,2,Expense,Entertainment,Microsoft,2350.7,01/09/2023,Pending,NULL,NULL
T7128,1,Expense,Transport,Transport,711.48,05/11/2023,Cancelled,NULL,NULL
T1564,2,Expense,Taxes,Taxes,1072.47,29/05/2024,Cancelled,INV-1988,NULL
T4669,2,Income,Property Rental,Property Rental,1372.59,18/03/2023,Pending,NULL,NULL
T1823,1,Expense,Food,Food,728.77,22/02/2023,Cancelled,INV-4329,NULL
T5655,1,Expense,Transport,Transport,1931.98,31/10/2023,Pending,NULL,NULL
T1398,1,Income,Salary,Salary,2994.62,21/08/2023,Cancelled,NULL,NULL
T8056,1,Expense,Utilities,Utilities,453.18,25/08/2024,Cancelled,NULL,NULL
T3641,2,Income,Freelance,Freelance,2776.15,24/10/2023,Completed,NULL,NULL
T8253,2,Income,Bonus,Bonus,2678.59,11/07/2024,Pending,NULL,NULL
T6713,2,Income,Salary,Salary,2876.68,26/08/2023,Completed,NULL,NULL
T3537,2,Income,Shopify Store,Shopify Store,1675.92,14/03/2023,Completed,NULL,NULL
T1034,2,Income,Property Rental,Property Rental,3594.21,22/04/2023,Completed,NULL,NULL
T7657,1,Expense,Entertainment,Amazon,697,01/08/2023,Cancelled,NULL,NULL
T5050,2,Income,Freelance,Freelance,170.02,05/03/2024,Completed,NULL,NULL
T1230,1,Expense,Groceries,Groceries,1313.675,29/10/2023,Pending,INV-2590,NULL
T3909,1,Expense,Taxes,Taxes,1405.885,10/12/2023,Completed,INV-9631,NULL
T3342,1,Expense,Utilities,Utilities,2211.07,27/04/2023,Pending,INV-1547,NULL
T5981,2,Income,Property Rental,Property Rental,2788.39,24/06/2024,Completed,NULL,NULL
T6673,1,Income,Freelance,Freelance,4314.82,20/08/2024,Completed,NULL,NULL
T5723,2,Expense,Taxes,Taxes,2105.315,01/09/2023,Pending,INV-6434,NULL
T7639,2,Income,Property Rental,Property Rental,2320.62,29/07/2023,Pending,NULL,NULL
T2106,2,Expense,Entertainment,DSTV,248.28,19/10/2023,Cancelled,NULL,NULL
T4086,1,Income,Shopify Store,Shopify Store,2540.88,02/04/2023,Completed,NULL,NULL
T5348,2,Income,Property Rental,Property Rental,198.89,31/05/2023,Pending,NULL,NULL
T7764,2,Expense,Food,Food,669.1,03/08/2023,Completed,INV-9459,NULL
T9613,1,Expense,Entertainment,Microsoft,1160.365,27/03/2024,Completed,NULL,NULL
T8788,2,Expense,Utilities,Utilities,2236.765,29/06/2024,Cancelled,NULL,NULL
T1013,1,Expense,Entertainment,DSTV,247.79,09/07/2023,Completed,INV-2734,NULL
T9227,1,Expense,Entertainment,Spotify,1689.09,06/04/2023,Cancelled,INV-4315,NULL
T4565,2,Income,Shopify Store,Shopify Store,4246.63,26/01/2024,Completed,NULL,NULL
T8004,1,Income,Salary,Salary,2634.39,16/02/2023,Pending,NULL,NULL
T2011,2,Income,Freelance,Freelance,1711.18,30/06/2024,Completed,NULL,NULL
T9454,2,Income,Property Rental,Property Rental,2339.54,25/03/2023,Pending,NULL,NULL
T8317,1,Income,Shopify Store,Shopify Store,4075.01,08/05/2023,Completed,NULL,NULL
T7527,1,Expense,Utilities,Utilities,2393.26,04/09/2023,Pending,INV-1860,NULL
T2347,2,Income,Shopify Store,Shopify Store,670.58,30/06/2024,Pending,NULL,NULL
T4160,2,Expense,Groceries,Groceries,467.505,29/11/2023,Completed,INV-9291,NULL
T9893,1,Income,Salary,Salary,3511.59,10/02/2023,Cancelled,NULL,NULL
T7177,1,Expense,Groceries,Groceries,988.98,29/01/2023,Cancelled,NULL,NULL
T5685,1,Expense,Beauty,Beauty,1935.42,26/03/2023,Pending,NULL,NULL
T1254,1,Income,Bonus,Bonus,2094.36,01/01/2024,Completed,NULL,NULL
T1235,2,Income,Salary,Salary,4092.26,10/10/2023,Pending,NULL,NULL
T8138,1,Income,Bonus,Bonus,2297.1,19/04/2023,Completed,NULL,NULL
T9437,1,Expense,Sending Money to Family,Sending Money to Family,909.215,17/07/2023,Completed,NULL,R0005
T2051,2,Expense,Food,Food,2162.89,15/02/2024,Cancelled,NULL,NULL
T1117,2,Income,Property Rental,Property Rental,634.83,10/06/2024,Cancelled,NULL,NULL
T6430,1,Expense,Sending Money to Family,Sending Money to Family,614.255,11/02/2024,Completed,INV-1606,R0010
T7155,1,Income,Shopify Store,Shopify Store,2427.83,09/07/2024,Pending,NULL,NULL
T2583,1,Expense,Food,Food,610.055,25/10/2023,Completed,INV-3838,NULL
T8376,2,Expense,Taxes,Taxes,780.47,14/07/2023,Cancelled,INV-9951,NULL
T7466,1,Expense,Utilities,Utilities,753.155,13/06/2024,Cancelled,INV-8206,NULL
T4633,1,Expense,Beauty,Beauty,2055.34,19/06/2024,Cancelled,INV-5671,NULL
T6047,1,Income,Property Rental,Property Rental,2563.67,24/08/2024,Pending,NULL,NULL
T5527,1,Expense,Beauty,Beauty,2042.935,18/08/2024,Cancelled,INV-4764,NULL
T8143,1,Income,Freelance,Freelance,4493.66,30/04/2023,Cancelled,NULL,NULL
T7819,1,Income,Property Rental,Property Rental,4712.02,28/06/2024,Completed,NULL,NULL
T8078,2,Expense,Food,Food,831.99,05/09/2023,Completed,NULL,NULL
T7755,2,Income,Salary,Salary,826.02,06/03/2024,Cancelled,NULL,NULL
T1671,1,Expense,Transport,Transport,1409.33,02/05/2023,Pending,NULL,NULL
T4497,2,Expense,Groceries,Groceries,923.76,13/08/2023,Completed,INV-4508,NULL
T5012,1,Income,Property Rental,Property Rental,3001.01,27/06/2023,Completed,NULL,NULL
T3501,2,Expense,Transport,Transport,1079.81,22/06/2023,Cancelled,INV-8041,NULL
T1223,2,Income,Freelance,Freelance,2976.16,07/05/2024,Pending,NULL,NULL
T2846,1,Income,Freelance,Freelance,4793.08,31/05/2024,Completed,NULL,NULL
T9200,2,Expense,Taxes,Taxes,474.25,01/07/2023,Completed,NULL,NULL
T8142,2,Income,Bonus,Bonus,2282.78,20/05/2023,Cancelled,NULL,NULL
T9706,2,Income,Salary,Salary,4903.7,17/11/2023,Completed,NULL,NULL
T9897,2,Expense,Utilities,Utilities,2256.205,07/06/2024,Cancelled,NULL,NULL
T3182,2,Income,Bonus,Bonus,3606.65,20/05/2023,Pending,NULL,NULL
T5951,1,Income,Freelance,Freelance,400.81,18/03/2023,Completed,NULL,NULL
T5389,2,Income,Shopify Store,Shopify Store,3911.27,04/05/2023,Pending,NULL,NULL
T7709,2,Income,Freelance,Freelance,2098.2,27/02/2023,Completed,NULL,NULL
T1964,1,Income,Shopify Store,Shopify Store,4884.14,06/03/2023,Completed,NULL,NULL
T1935,1,Income,Property Rental,Property Rental,4838.64,24/07/2023,Completed,NULL,NULL
T7239,1,Expense,Beauty,Beauty,1926.345,20/11/2023,Pending,INV-9960,NULL
T2714,2,Expense,Food,Food,1764.245,25/03/2023,Pending,INV-9728,NULL
T5221,1,Expense,Food,Food,144.7,29/06/2023,Completed,NULL,NULL
T8857,1,Income,Freelance,Freelance,4861.17,09/09/2023,Cancelled,NULL,NULL
T7402,2,Income,Freelance,Freelance,1047.45,04/07/2024,Completed,NULL,NULL
T9168,1,Expense,Sending Money to Family,Sending Money to Family,1594,28/01/2024,Pending,NULL,R0010
T3367,2,Expense,Entertainment,Netflix,204.805,28/07/2024,Pending,INV-5695,NULL
T5627,1,Expense,Groceries,Groceries,621.51,06/11/2023,Pending,NULL,NULL
T7227,1,Expense,Utilities,Utilities,1973.71,04/06/2023,Cancelled,NULL,NULL
T9659,1,Expense,Food,Food,1593.545,01/03/2024,Pending,INV-7135,NULL
T1531,1,Expense,Utilities,Utilities,2123.455,20/10/2023,Pending,INV-8221,NULL
T5268,1,Income,Salary,Salary,2256.83,20/02/2024,Pending,NULL,NULL
T5366,2,Income,Freelance,Freelance,495.19,27/01/2023,Completed,NULL,NULL
T1271,1,Expense,Utilities,Utilities,2436.92,05/11/2023,Completed,NULL,NULL
T9881,1,Expense,Taxes,Taxes,2452.405,01/05/2023,Cancelled,INV-1852,NULL
T4691,1,Income,Bonus,Bonus,2048.04,24/12/2023,Pending,NULL,NULL
T5246,2,Income,Shopify Store,Shopify Store,866.32,06/04/2024,Pending,NULL,NULL
T7758,2,Expense,Taxes,Taxes,1729.83,06/07/2023,Cancelled,INV-5709,NULL
T8450,2,Expense,Beauty,Beauty,1987.65,24/03/2024,Completed,NULL,NULL
T7323,2,Expense,Utilities,Utilities,2273.075,26/02/2023,Completed,INV-9234,NULL
T5509,1,Income,Salary,Salary,1009.8,13/06/2023,Completed,NULL,NULL
T9745,2,Expense,Food,Food,1117.57,22/02/2023,Cancelled,INV-1870,NULL
T4286,2,Income,Salary,Salary,2491.88,04/02/2023,Pending,NULL,NULL
T4659,1,Income,Salary,Salary,4530.07,17/12/2023,Completed,NULL,NULL
T1284,1,Expense,Food,Food,931.54,22/03/2023,Pending,INV-1835,NULL
T9523,2,Income,Salary,Salary,3971.26,12/06/2023,Completed,NULL,NULL
T6262,1,Expense,Utilities,Utilities,1540.545,17/11/2023,Pending,NULL,NULL
T3188,2,Expense,Beauty,Beauty,1083.045,06/04/2023,Pending,INV-3115,NULL
T9725,2,Income,Shopify Store,Shopify Store,4377.58,30/04/2024,Cancelled,NULL,NULL
T2513,2,Income,Property Rental,Property Rental,3832.56,05/01/2023,Cancelled,NULL,NULL
T5198,2,Income,Freelance,Freelance,3652.78,04/02/2024,Pending,NULL,NULL
T1791,2,Expense,Sending Money to Family,Sending Money to Family,2127.41,12/08/2023,Pending,INV-6743,R0005
T8408,2,Expense,Groceries,Groceries,418.955,09/05/2024,Cancelled,INV-2210,NULL
T8436,2,Expense,Transport,Transport,101.845,29/04/2023,Pending,INV-1222,NULL
T1912,1,Income,Shopify Store,Shopify Store,1297,29/01/2023,Completed,NULL,NULL
T8417,2,Expense,Sending Money to Family,Sending Money to Family,1901.825,18/09/2023,Cancelled,NULL,R0006
T1149,2,Income,Bonus,Bonus,1794.79,31/12/2023,Completed,NULL,NULL
T1885,1,Income,Bonus,Bonus,1355.71,23/03/2023,Completed,NULL,NULL
T1581,1,Income,Bonus,Bonus,3917.08,12/07/2024,Completed,NULL,NULL
T2526,2,Expense,Transport,Transport,703.195,05/08/2024,Completed,NULL,NULL
T6101,2,Expense,Utilities,Utilities,2200.085,18/06/2023,Cancelled,NULL,NULL
T6788,2,Income,Bonus,Bonus,2713.24,15/07/2023,Completed,NULL,NULL
T6967,1,Expense,Food,Food,1453.47,13/05/2024,Completed,INV-8329,NULL
T2366,1,Expense,Entertainment,Amazon,1633.855,12/12/2023,Pending,INV-5331,NULL
T7857,2,Income,Shopify Store,Shopify Store,651.94,17/01/2024,Pending,NULL,NULL
T3011,2,Income,Shopify Store,Shopify Store,3705.33,09/07/2024,Completed,NULL,NULL
T6850,1,Expense,Transport,Transport,2292.11,11/06/2024,Pending,INV-5015,NULL
T8191,2,Income,Bonus,Bonus,2158.56,29/02/2024,Pending,NULL,NULL
T8496,2,Income,Bonus,Bonus,465.99,14/03/2024,Cancelled,NULL,NULL
T8786,2,Income,Shopify Store,Shopify Store,693.54,07/03/2024,Cancelled,NULL,NULL
T9368,1,Income,Salary,Salary,4221.86,30/10/2023,Pending,NULL,NULL
T5712,2,Expense,Transport,Transport,2052.355,06/01/2023,Completed,INV-8611,NULL
T4279,2,Income,Salary,Salary,992.39,26/06/2023,Pending,NULL,NULL
T6095,1,Expense,Groceries,Groceries,1621.015,16/05/2024,Completed,INV-8654,NULL
T5989,1,Expense,Taxes,Taxes,1438.035,21/01/2023,Pending,NULL,NULL
T3227,1,Expense,Sending Money to Family,Sending Money to Family,168.6,06/04/2024,Cancelled,INV-4687,R0007
T4980,1,Expense,Food,Food,2114.33,18/07/2024,Cancelled,NULL,NULL
T4731,1,Expense,Sending Money to Family,Sending Money to Family,1613.58,17/08/2024,Pending,INV-3109,R0007
T3160,1,Expense,Beauty,Beauty,1139.645,26/08/2024,Completed,INV-8918,NULL
T2052,2,Expense,Beauty,Beauty,517.085,23/04/2023,Cancelled,NULL,NULL
T9043,1,Income,Freelance,Freelance,4013.41,06/09/2023,Pending,NULL,NULL
T9997,1,Expense,Transport,Transport,2235.685,07/08/2024,Pending,NULL,NULL
T7411,2,Income,Property Rental,Property Rental,4993.8,28/05/2023,Pending,NULL,NULL
T3134,2,Income,Salary,Transfer In,2435.16,27/01/2023,Completed,NULL,NULL
T2355,2,Income,Property Rental,Property Rental,4555,20/05/2023,Cancelled,NULL,NULL
T9607,1,Income,Property Rental,Property Rental,3602.67,29/04/2024,Pending,NULL,NULL
T8213,2,Expense,Transport,Transport,1162.975,06/07/2024,Cancelled,NULL,NULL
T9904,1,Income,Bonus,Bonus,4476.7,05/07/2023,Pending,NULL,NULL
T7675,1,Expense,Entertainment,Amazon,2001.435,10/04/2024,Cancelled,NULL,NULL
T9702,1,Income,Salary,Salary,4379.34,10/11/2023,Pending,NULL,NULL
T3737,1,Income,Shopify Store,Shopify Store,3730.45,27/01/2024,Pending,NULL,NULL
T7419,1,Income,Freelance,Freelance,3234.39,19/06/2024,Pending,NULL,NULL
T6070,1,Expense,Entertainment,DSTV,1774.16,13/01/2024,Pending,NULL,NULL
T4984,2,Income,Bonus,Bonus,154.81,19/03/2023,Pending,NULL,NULL
T1398,2,Expense,Utilities,Utilities,1146.225,07/05/2024,Pending,NULL,NULL
T7346,1,Expense,Utilities,Utilities,1426.515,17/03/2023,Pending,NULL,NULL
T2959,2,Income,Freelance,Freelance,182.41,04/01/2023,Cancelled,NULL,NULL
T1940,2,Income,Property Rental,Property Rental,4825.46,19/02/2023,Cancelled,NULL,NULL
T1814,1,Income,Property Rental,Property Rental,2140.81,29/05/2023,Completed,NULL,NULL
T6829,1,Income,Property Rental,Property Rental,3777.02,10/02/2023,Completed,NULL,NULL
T6120,2,Expense,Entertainment,Microsoft,2305.35,15/02/2023,Completed,INV-2750,NULL
T7022,2,Income,Property Rental,Property Rental,2132.29,22/03/2023,Pending,NULL,NULL
T3963,2,Income,Bonus,Bonus,1967.37,08/05/2024,Cancelled,NULL,NULL
T2756,2,Income,Salary,Salary,149.66,10/08/2024,Pending,NULL,NULL
T9136,1,Income,Bonus,Bonus,2960.55,25/05/2023,Cancelled,NULL,NULL
T6853,2,Expense,Sending Money to Family,Sending Money to Family,2317.175,23/08/2023,Pending,NULL,R0007
T4072,1,Income,Bonus,Bonus,3188.1,25/01/2024,Pending,NULL,NULL
T3940,1,Expense,Utilities,Utilities,2159.99,18/05/2024,Completed,INV-8239,NULL
T3721,2,Expense,Food,Food,1394.48,19/05/2024,Completed,INV-2801,NULL
T6195,2,Expense,Food,Food,676.96,13/07/2023,Pending,INV-5090,NULL
T6986,1,Income,Property Rental,Property Rental,1401.34,09/07/2023,Cancelled,NULL,NULL
T3741,1,Income,Bonus,Bonus,1492.4,05/08/2024,Cancelled,NULL,NULL
T6389,2,Income,Bonus,Bonus,1228.62,15/08/2024,Completed,NULL,NULL
T6013,1,Income,Salary,Salary,1834.67,24/08/2023,Pending,NULL,NULL
T8308,2,Income,Salary,Salary,3827.32,01/08/2024,Completed,NULL,NULL
T4691,1,Expense,Utilities,Utilities,185.205,08/06/2023,Cancelled,NULL,NULL
T5542,1,Expense,Groceries,Groceries,1290.455,29/11/2023,Pending,NULL,NULL
T8565,1,Income,Property Rental,Property Rental,1212.94,08/02/2023,Pending,NULL,NULL
T7473,1,Expense,Entertainment,Spotify,1895.11,03/09/2023,Pending,NULL,NULL
T3440,1,Income,Property Rental,Property Rental,4152.19,29/07/2023,Pending,NULL,NULL
T8039,2,Income,Bonus,Bonus,170.81,01/04/2024,Cancelled,NULL,NULL
T8689,2,Income,Freelance,Freelance,1655.22,29/02/2024,Cancelled,NULL,NULL
T8049,2,Expense,Sending Money to Family,Sending Money to Family,106.765,14/06/2023,Pending,INV-6418,R0009
T6503,1,Expense,Sending Money to Family,Sending Money to Family,1482.06,20/05/2024,Pending,NULL,R0001
T4545,2,Income,Bonus,Bonus,3733.6,19/08/2024,Cancelled,NULL,NULL
T9660,2,Expense,Utilities,Utilities,1545.485,28/07/2023,Completed,INV-9588,NULL
T1261,1,Expense,Utilities,Utilities,345.52,17/08/2024,Completed,NULL,NULL
T1208,2,Expense,Groceries,Groceries,388.13,18/01/2024,Cancelled,NULL,NULL
T9388,1,Expense,Entertainment,Airbnb,1690.73,12/11/2023,Pending,INV-5176,NULL
T9784,1,Expense,Groceries,Groceries,2068.855,19/07/2023,Cancelled,INV-6365,NULL
T3426,1,Income,Bonus,Transfer In,3359.96,19/10/2023,Cancelled,NULL,NULL
T3387,2,Expense,Utilities,Utilities,1295.89,13/04/2023,Completed,NULL,NULL
T6189,2,Expense,Taxes,Taxes,2293.595,01/10/2023,Pending,INV-4172,NULL
T7552,2,Expense,Food,Food,271.515,12/05/2024,Cancelled,NULL,NULL
T3162,2,Expense,Groceries,Groceries,130.84,01/03/2023,Cancelled,INV-1755,NULL
T5811,1,Expense,Groceries,Groceries,1290.335,19/09/2023,Cancelled,INV-2042,NULL
T7269,2,Expense,Entertainment,Adobe,27.385,16/08/2024,Pending,INV-5595,NULL
T9764,2,Expense,Groceries,Groceries,519.6,29/11/2023,Pending,NULL,NULL
T4747,2,Income,Property Rental,Property Rental,2818.11,18/01/2023,Completed,NULL,NULL
T3248,1,Expense,Entertainment,Spotify,1998.17,21/11/2023,Pending,INV-2360,NULL
T8101,2,Expense,Food,Food,273.385,18/07/2023,Cancelled,NULL,NULL
T3657,1,Expense,Taxes,Taxes,2344.92,10/01/2023,Completed,INV-3067,NULL
T1069,1,Expense,Taxes,Taxes,1247.345,03/12/2023,Completed,NULL,NULL
T8475,2,Income,Property Rental,Property Rental,2800.08,06/09/2023,Pending,NULL,NULL
T5286,2,Expense,Utilities,Utilities,571.93,07/03/2023,Completed,INV-5420,NULL
T9186,2,Expense,Beauty,Beauty,1230.24,04/02/2024,Cancelled,NULL,NULL
T7623,1,Expense,Transport,Transport,480.39,28/05/2024,Completed,NULL,NULL
T1099,1,Expense,Beauty,Beauty,1351.335,06/04/2024,Pending,NULL,NULL
T1148,1,Expense,Food,Food,273.785,28/07/2024,Cancelled,INV-3970,NULL
T8945,1,Income,Freelance,Freelance,1378.31,05/02/2024,Completed,NULL,NULL
T7056,2,Income,Salary,Salary,3426.8,20/02/2024,Completed,NULL,NULL
T9530,2,Income,Freelance,Freelance,1925,23/06/2024,Cancelled,NULL,NULL
T8132,2,Income,Salary,Salary,2547.04,06/07/2024,Completed,NULL,NULL
T4665,2,Expense,Taxes,Taxes,552.08,10/05/2024,Pending,INV-3142,NULL
T4543,1,Income,Property Rental,Property Rental,2831.43,25/08/2024,Pending,NULL,NULL
T1738,1,Expense,Sending Money to Family,Sending Money to Family,813.4,17/11/2023,Pending,NULL,R0009
T4289,1,Income,Salary,Salary,588.3,29/08/2023,Cancelled,NULL,NULL
T3068,1,Expense,Transport,Transport,1724.87,08/03/2023,Pending,INV-7788,NULL
T5430,2,Expense,Sending Money to Family,Sending Money to Family,511.895,10/09/2023,Pending,NULL,R0001
T2668,2,Expense,Beauty,Beauty,726.65,19/06/2023,Completed,INV-6557,NULL
T1269,1,Income,Salary,Salary,2493.84,09/03/2024,Cancelled,NULL,NULL
T6862,2,Expense,Beauty,Beauty,577.06,21/04/2023,Pending,NULL,NULL
T4535,2,Expense,Beauty,Beauty,1504.215,17/02/2023,Completed,NULL,NULL
T7987,1,Income,Freelance,Freelance,3879.16,05/04/2024,Completed,NULL,NULL
T9611,2,Income,Freelance,Freelance,4811.84,16/01/2023,Completed,NULL,NULL
T5161,2,Expense,Entertainment,Spotify,1762.76,27/10/2023,Completed,INV-4457,NULL
T7496,1,Income,Property Rental,Property Rental,4611.3,10/05/2023,Pending,NULL,NULL
T3979,1,Expense,Food,Food,2041.885,14/07/2023,Completed,INV-1514,NULL
